,KID,Teff,logg,Mass,Prot,Prot_err,Rper,LPH,w,DC,Flag
30004,10974229,4937,4.77,0.8179,11.952,0.221,3857.61,0.858,0.4794,0,---
30005,10974654,5536,4.45,0.9744,12.665,0.009000000000000001,31471.55,1.405,0.7026,0,---
30006,10974779,6362,4.4,1.226,5.734,0.18100000000000002,436.78,0.31,0.2707,0,---
30007,10974996,5735,4.24,1.0292,11.220999999999998,0.034,14127.88,0.8540000000000001,0.5421,0,---
30008,10975084,4898,4.6,0.8077,19.719,0.07400000000000001,12004.61,0.9309999999999999,0.5633,0,---
30009,10975246,6202,4.38,1.1713,8.64,0.039,485.42,0.31,0.265,0,---
30010,10975367,5418,4.48,0.9429,17.688,0.027999999999999997,23964.17,1.3319999999999999,0.6623,0,---
30011,10975448,6400,4.55,1.2395,6.815,0.764,1475.63,0.349,0.2683,0,---
30012,10975635,5281,3.75,0.907,42.598,0.264,21230.49,0.998,0.4877,0,---
30013,10976096,5276,4.41,0.9057,27.945999999999998,0.233,1654.86,0.526,0.358,0,---
30014,10976351,5030,4.45,0.8420000000000001,23.656999999999996,0.7340000000000001,3880.92,0.608,0.3975,0,---
30015,10976790,5549,4.64,0.9779,18.667,0.157,7962.11,0.9540000000000001,0.5697,0,---
30016,10976796,4730,4.45,0.7634,10.734000000000002,0.07400000000000001,4163.62,0.9129999999999999,0.4995,0,---
30017,10976930,5934,3.64,1.087,2.002,0.006,24664.73,1.4240000000000002,0.7243,0,---
30018,10976951,5313,4.33,0.9154,20.881,0.24600000000000002,4261.49,0.809,0.5421,0,---
30019,10976953,5114,4.48,0.8638,34.406,0.258,4928.14,0.797,0.43200000000000005,0,---
30020,10977124,4792,4.5,0.7798,32.289,0.23399999999999999,3981.17,0.423,0.314,0,---
30021,10977133,6102,4.38,1.1388,9.836,0.12300000000000001,1127.6,0.525,0.4024,0,---
30022,10977193,5129,4.07,0.8676,23.703000000000003,0.22699999999999998,1641.69,0.863,0.5414,0,---
30023,10977229,5555,4.48,0.9795,20.906,0.1,18909.28,1.3130000000000002,0.6369,0,---
30024,10977459,4625,4.38,0.735,19.105,0.049,7180.15,1.178,0.6799,0,---
30025,10977548,5858,4.62,1.0645,11.466,0.055,13879.78,1.031,0.6318,0,---
30026,10977578,5522,4.62,0.9706,26.303,0.5820000000000001,2323.69,0.575,0.3649,0,---
30027,10977830,5925,4.38,1.0843,8.225,0.06,3512.65,0.961,0.5921,0,---
30028,10977947,5324,4.55,0.9182,23.877,4.9,3556.49,0.758,0.4886,0,---
30029,10978264,5777,4.59,1.0411,20.629,0.381,2390.68,0.466,0.3219,0,---
30030,10978278,5957,4.54,1.0939,5.9479999999999995,0.22699999999999998,6805.09,1.345,0.7397,0,---
30031,10978403,5286,4.26,0.9083,27.991,0.11800000000000001,18276.33,1.1520000000000001,0.5748,0,---
30032,10978529,5321,4.59,0.9175,10.52,0.046,11460.01,1.2590000000000001,0.6931,0,---
30033,10978570,5417,4.51,0.9427,14.950999999999999,0.13,5782.75,1.202,0.6693,0,---
30034,10978612,6194,4.28,1.1686,26.053,0.163,1299.14,0.878,0.4531,0,---
30035,10978686,6044,4.54,1.1206,12.456,0.22899999999999998,1334.82,0.466,0.3514,0,---
30036,10978694,4827,4.3,0.7891,9.453,0.023,12785.26,1.0979999999999999,0.5807,0,---
30037,10978939,5727,4.49,1.0269,25.651,0.121,3628.49,0.47100000000000003,0.2885,0,---
30038,10978976,5825,4.66,1.0549,6.995,0.244,6740.63,0.871,0.5263,0,---
30039,10978999,5622,4.41,0.9978,20.669,3.435,3966.99,0.809,0.4979,0,---
30040,10979139,5750,4.39,1.0334,5.795,0.03,9955.05,1.295,0.6996,0,---
30041,10979183,4848,4.55,0.7946,23.660999999999998,0.10099999999999999,7395.27,1.125,0.6146,0,---
30042,10979213,5477,4.31,0.9586,28.578000000000003,1.351,1902.1,0.415,0.2658,0,---
30043,10979218,6017,4.45,1.1122,9.071,0.022000000000000002,13789.42,1.284,0.6856,0,---
30044,10979384,6052,4.3,1.1231,9.568999999999999,0.22699999999999998,516.77,0.491,0.3701,0,---
30045,10979438,5352,4.46,0.9256,8.55,0.015,17083.32,1.198,0.6484,0,---
30046,10979498,5432,4.94,0.9466,6.744,0.015,13652.44,1.361,0.7159,0,---
30047,10979644,4589,4.47,0.7251,32.754,0.545,2507.98,0.49200000000000005,0.3602,0,---
30048,10979688,5864,4.37,1.0663,8.716000000000001,0.011000000000000001,16562.01,1.183,0.6902,0,---
30049,10979878,4608,4.43,0.7303,15.41,0.027000000000000003,7491.74,1.104,0.6127,0,---
30050,10980103,4729,4.19,0.7631,36.294000000000004,1.261,1779.08,0.381,0.2522,0,---
30051,10980125,4639,4.48,0.7388,14.602,0.015,10093.42,1.006,0.5579999999999999,0,---
30052,10980257,5056,4.31,0.8488,34.012,4.7589999999999995,6109.83,0.54,0.3257,0,---
30053,10982657,5793,4.59,1.0457,6.169,0.034,9676.1,1.349,0.7281,0,---
30054,10982698,6487,4.15,1.2714,2.6319999999999997,0.01,471.38,0.335,0.2767,0,---
30055,10982750,5369,4.63,0.93,18.154,0.157,10673.52,1.148,0.6346,0,---
30056,10982814,4954,4.51,0.8223,16.364,0.051,15322.57,1.232,0.6948,0,---
30057,10982875,5484,4.88,0.9604,10.696,0.049,16544.22,1.245,0.7059,0,---
30058,10982884,5710,4.46,1.0222,12.398,0.09300000000000001,9272.19,0.8320000000000001,0.5377,0,---
30059,10982958,4722,4.56,0.7612,10.712,0.011000000000000001,9505.06,1.133,0.6002,0,---
30060,10982977,5743,4.51,1.0315,16.865,0.563,1637.16,0.54,0.4059,0,---
30061,10983022,6335,4.16,1.2165,5.966,0.237,2144.78,0.379,0.3185,0,---
30062,10983326,5874,4.24,1.0692,9.595,0.203,5163.73,1.056,0.643,0,---
30063,10983462,6178,4.17,1.1634,7.495,0.044000000000000004,356.97,0.519,0.3976,0,---
30064,10983528,4844,4.48,0.7936,3.236,0.038,8674.26,0.835,0.4532,0,---
30065,10983563,4816,4.49,0.7862,26.6,1.1440000000000001,4803.6,0.601,0.4015,0,---
30066,10983796,4905,4.4,0.8095,32.79,1.203,4589.59,0.7709999999999999,0.4471,0,---
30067,10987247,5590,4.74,0.9890000000000001,11.661,0.04,14360.85,1.359,0.7043,0,---
30068,10987364,6252,4.23,1.188,6.49,0.018000000000000002,1929.52,1.351,0.6962,0,---
30069,10987976,5905,4.5,1.0783,16.509,0.7120000000000001,1782.92,0.48,0.3477,0,---
30070,10988344,5376,4.61,0.9319,24.119,0.45299999999999996,2997.64,0.622,0.4309,0,---
30071,10988363,5362,4.6,0.9282,10.683,0.032,8133.02,1.23,0.6839,0,---
30072,10988485,4977,4.93,0.8283,6.4079999999999995,0.017,24445.27,1.6159999999999999,0.7726,0,---
30073,10988545,5821,4.37,1.0537,9.248,0.077,8914.29,1.193,0.6956,0,---
30074,10988583,5963,4.48,1.0957,0.37799999999999995,0.004,7036.86,1.702,0.8153,0,---
30075,10988660,4798,4.62,0.7814,17.186,0.026000000000000002,5062.94,1.124,0.6464,0,---
30076,10988668,4999,4.69,0.8340000000000001,9.431000000000001,0.008,8353.95,1.001,0.5393,0,---
30077,10988673,4688,4.68,0.7521,16.523,0.149,8938.01,1.166,0.6589,0,---
30078,10989060,5586,4.97,0.9879,18.119,0.09300000000000001,5041.54,0.569,0.4075,0,---
30079,10989245,5793,4.35,1.0457,20.695,0.091,2646.27,0.8340000000000001,0.4891,0,---
30080,10989281,5167,3.84,0.8775,6.864,0.005,108701.83,1.5,0.7759999999999999,0,---
30081,10989482,5211,4.23,0.8889,19.386,0.015,7973.25,1.1440000000000001,0.6307,0,---
30082,10989496,5077,4.61,0.8542,12.937999999999999,0.065,8638.62,1.0659999999999998,0.5909,0,---
30083,10989660,5194,4.84,0.8845,9.872,0.061,6515.38,1.321,0.7069,0,---
30084,10989673,6292,4.32,1.2016,3.502,0.034,2235.77,0.909,0.5822,0,---
30085,10989683,4678,4.54,0.7494,11.489,0.03,10938.44,1.16,0.6159,0,---
30086,10989780,6287,4.34,1.1999,1.8630000000000002,0.039,1044.75,0.40700000000000003,0.2823,0,SM1
30087,10990024,5090,4.7,0.8576,16.367,0.233,24227.38,1.186,0.6814,0,---
30088,10990418,4556,4.51,0.716,25.211,0.24,7381.44,0.828,0.5336,0,---
30089,10990679,5724,4.47,1.0261,18.36,3.287,4470.47,0.599,0.4237,0,---
30090,10990723,5638,4.45,1.0022,44.964,8.391,1057.39,0.679,0.3383,0,---
30091,10990772,6444,4.59,1.2555,1.396,0.006,2847.97,0.764,0.5137,0,---
30092,10990965,5574,4.09,0.9847,32.724000000000004,3.737,2178.07,0.45899999999999996,0.2536,0,---
30093,10991232,5434,4.54,0.9472,24.898000000000003,2.8739999999999997,2898.57,0.474,0.3443,0,---
30094,10991449,5398,4.55,0.9376,21.07,0.461,5283.18,0.813,0.5278,0,---
30095,10991457,5883,4.58,1.0718,13.357999999999999,0.07200000000000001,3798.6,0.851,0.5532,0,---
30096,10991623,5685,4.65,1.0152,19.539,0.408,5766.12,0.603,0.4189,0,---
30097,10991642,4969,4.46,0.8262,26.022,3.0980000000000003,2831.07,0.48200000000000004,0.3173,0,---
30098,10991872,6024,4.53,1.1144,4.117,0.005,8581.7,1.347,0.7266,0,---
30099,10991913,5248,4.54,0.8985,17.541,0.121,14166.53,1.203,0.6541,0,---
30100,10991923,5451,4.55,0.9517,14.42,0.038,22866.4,1.494,0.7001,0,---
30101,10992047,6067,4.35,1.1278,7.125,0.07200000000000001,3414.75,0.507,0.3598,0,---
30102,10992406,5213,4.67,0.8894,26.139,0.321,4882.37,0.546,0.401,0,---
30103,10992714,5438,4.3,0.9482,2.252,0.003,39329.89,1.6340000000000001,0.8044,0,---
30104,10992834,5475,4.56,0.958,6.007999999999999,0.012,25258.15,1.557,0.7714,0,---
30105,10992844,5504,4.67,0.9658,21.221999999999998,0.594,10021.42,1.0859999999999999,0.5867,0,---
30106,10993000,6267,3.94,1.1931,2.287,0.012,8329.21,1.125,0.6528,0,---
30107,11012897,4684,4.52,0.7509999999999999,19.607,0.166,12425.04,1.104,0.6559,0,---
30108,11013000,5808,4.37,1.05,16.745,2.4659999999999997,3133.24,0.419,0.3304,0,---
30109,11013864,5115,4.5,0.8640000000000001,28.703000000000003,0.89,4851.7,0.706,0.4395,0,---
30110,11014223,5649,4.4,1.0052,12.027999999999999,0.209,15466.66,1.246,0.6829999999999999,0,---
30111,11014282,6435,4.27,1.2522,1.618,0.003,1250.15,1.5590000000000002,0.779,0,---
30112,11014575,4590,4.55,0.7254,25.308000000000003,0.312,3571.84,0.723,0.4633,0,---
30113,11014713,4706,4.55,0.7569,20.875999999999998,0.08199999999999999,8283.56,1.17,0.6538,0,---
30114,11014972,4743,4.54,0.7668,26.311999999999998,0.021,5912.07,0.758,0.5084,0,---
30115,11014998,5086,4.6,0.8565,25.888,0.715,3257.51,0.624,0.4405,0,---
30116,11015169,4449,4.65,0.6859,28.631,0.134,8602.95,0.682,0.4579,0,---
30117,11015241,5394,4.39,0.9366,16.413,0.032,8545.1,1.225,0.6595,0,---
30118,11017312,5555,4.5,0.9795,8.045,0.048,8491.64,1.2790000000000001,0.7016,0,---
30119,11017393,5485,4.5,0.9607,0.8009999999999999,0.003,2930.82,1.069,0.5664,0,---
30120,11017401,5406,4.38,0.9398,0.8009999999999999,0.003,71466.54,1.641,0.7984,0,---
30121,11017443,5052,3.84,0.8477,7.406000000000001,0.20800000000000002,15305.64,1.168,0.605,0,---
30122,11017466,4775,4.51,0.7753,1.3730000000000002,0.003,76606.27,1.7409999999999999,0.8095,0,---
30123,11017553,5573,4.35,0.9844,12.530999999999999,0.013000000000000001,24221.09,1.26,0.6859999999999999,0,---
30124,11017611,5093,4.34,0.8583,31.866,4.11,4355.85,0.5820000000000001,0.3608,0,---
30125,11017907,5494,4.24,0.9631,14.084000000000001,0.01,16743.18,1.214,0.6719,0,---
30126,11017962,5081,4.56,0.8552,14.700999999999999,0.109,5001.9,0.9620000000000001,0.5494,0,---
30127,11017985,5867,4.19,1.0671,14.912,0.32299999999999995,1893.19,0.6940000000000001,0.4793,0,---
30128,11018155,5655,4.33,1.0069,16.116,0.061,10088.86,1.036,0.6025,0,---
30129,11018169,5843,4.42,1.0601,17.923,0.42100000000000004,8316.25,0.7090000000000001,0.4563,0,---
30130,11018376,5036,4.34,0.8436,10.807,0.057999999999999996,11023.64,1.255,0.6683,0,---
30131,11018441,5063,4.28,0.8506,8.384,0.011000000000000001,22729.04,1.385,0.7155,0,---
30132,11018548,4948,4.45,0.8208,20.546999999999997,0.152,9458.42,0.9620000000000001,0.5958,0,---
30133,11018874,6302,3.55,1.205,0.9940000000000001,0.004,3560.22,1.103,0.6337,0,---
30134,11019005,5730,4.42,1.0278,15.873,0.6890000000000001,7522.17,0.598,0.4325,0,---
30135,11019007,6269,4.29,1.1937,15.880999999999998,0.149,1561.05,0.647,0.3777,0,---
30136,11019293,6400,4.2,1.2395,5.0360000000000005,0.018000000000000002,1522.24,0.98,0.595,0,---
30137,11019295,5811,4.31,1.0509,17.712,0.382,2110.84,0.603,0.4169,0,---
30138,11019378,5439,4.61,0.9485,21.089000000000002,0.631,3232.6,0.7,0.4851,0,---
30139,11019557,5131,4.65,0.8682,22.93,0.115,9465.69,1.13,0.5997,0,---
30140,11019579,5725,4.41,1.0264,20.685,0.539,4572.99,0.659,0.4253,0,---
30141,11019739,5037,4.55,0.8438,32.025999999999996,0.53,4143.6,0.69,0.4105,0,---
30142,11020007,4594,4.38,0.7265,33.971,0.285,3959.95,0.5539999999999999,0.3729,0,---
30143,11020028,4477,4.34,0.6939,2.593,0.015,10321.11,1.185,0.5946,0,---
30144,11020187,5591,4.92,0.9893,9.631,0.021,10223.36,1.2229999999999999,0.6961,0,---
30145,11020468,5255,4.71,0.9003,5.994,0.043,26516.2,1.575,0.7701,0,---
30146,11020693,4631,4.2,0.7366,35.933,5.907,1358.81,0.45899999999999996,0.3048,0,---
30147,11020702,4749,4.53,0.7684,30.885,7.763999999999999,2551.62,0.40299999999999997,0.2777,0,---
30148,11020725,5080,4.74,0.855,27.574,0.326,5866.38,0.777,0.4786,0,---
30149,11020980,5498,4.54,0.9642,25.344,0.845,3241.12,0.65,0.4106,0,---
30150,11021139,4493,4.61,0.6984,14.488,0.04,13727.96,1.206,0.6621,0,---
30151,11021197,5344,4.4,0.9235,34.707,9.117,2537.64,0.457,0.2574,0,---
30152,11021313,5524,4.68,0.9712,15.417,0.408,1819.28,0.81,0.5262,0,---
30153,11021439,5553,4.62,0.9790000000000001,18.133,0.32299999999999995,7813.16,0.893,0.5584,0,---
30154,11021464,4638,4.3,0.7385,28.252,0.865,4512.07,0.665,0.4531,0,---
30155,11021558,5259,4.71,0.9013,17.81,0.174,7108.09,0.8540000000000001,0.5341,0,---
30156,11021584,4423,4.55,0.6785,30.869,1.194,4108.31,0.698,0.4716,0,---
30157,11025629,5087,4.63,0.8568,12.784,0.134,11177.96,1.245,0.6874,0,---
30158,11025729,4620,4.25,0.7336,36.135999999999996,0.023,3948.03,0.655,0.392,0,---
30159,11025894,5498,4.4,0.9642,29.147,0.138,1949.85,0.494,0.3031,0,---
30160,11026269,4998,4.62,0.8337,9.54,0.044000000000000004,12626.11,1.41,0.7386,0,---
30161,11026407,4837,4.51,0.7917,19.211,0.053,16346.28,0.723,0.4325,0,---
30162,11026409,6031,4.11,1.1165,6.367000000000001,0.006999999999999999,4033.42,1.172,0.6853,0,---
30163,11026430,5831,4.45,1.0566,5.8260000000000005,0.062,5608.65,1.216,0.6709,0,---
30164,11026612,5107,4.29,0.8619,15.05,0.147,22427.92,1.19,0.685,0,---
30165,11026764,5502,3.9,0.9653,33.998000000000005,0.326,370.8,0.552,0.3056,0,---
30166,11026847,4565,4.54,0.7185,34.524,0.5479999999999999,4058.78,0.629,0.3991,0,---
30167,11026877,4611,4.46,0.7312,28.534000000000002,0.252,2999.42,0.5660000000000001,0.3791,0,---
30168,11026925,5166,4.43,0.8772,18.57,0.115,13835.37,1.056,0.6359,0,---
30169,11026927,5318,4.42,0.9167,28.686,0.835,5628.41,0.6920000000000001,0.4192,0,---
30170,11027000,5161,4.63,0.8759,15.850999999999999,0.027000000000000003,15326.71,1.112,0.6539,0,---
30171,11027001,5246,4.52,0.8979,19.180999999999997,0.08199999999999999,13712.17,1.032,0.6156,0,---
30172,11027188,5149,4.66,0.8728,20.339000000000002,0.141,11003.85,1.1059999999999999,0.6198,0,---
30173,11027238,5349,4.78,0.9248,25.979,0.614,3682.49,0.6679999999999999,0.4315,0,---
30174,11027590,5046,4.42,0.8462,9.774,0.023,16653.75,1.242,0.6535,0,---
30175,11027611,5684,4.51,1.0149,8.998,0.061,8751.69,1.246,0.7082,0,---
30176,11027822,5153,4.51,0.8738,33.828,1.5490000000000002,2417.92,0.768,0.4221,0,---
30177,11027839,5798,4.42,1.0471,3.217,0.015,18368.07,1.412,0.7242,0,---
30178,11028002,5779,4.62,1.0417,15.154000000000002,0.019,7556.86,1.057,0.6053,0,---
30179,11028050,6233,4.18,1.1816,6.667999999999999,0.023,426.83,0.363,0.2906,0,---
30180,11028072,5010,4.51,0.8369,32.561,6.4479999999999995,3256.2,0.364,0.2577,0,---
30181,11028080,4832,4.46,0.7904,10.366,0.05,11057.76,1.367,0.7137,0,---
30182,11028094,5190,4.76,0.8834,22.528000000000002,0.07200000000000001,3948.87,0.833,0.5431,0,---
30183,11028207,5962,4.41,1.0954,10.640999999999998,0.021,8374.04,1.071,0.6323,0,---
30184,11028245,5868,4.61,1.0674,14.379000000000001,0.037000000000000005,10066.3,1.103,0.6163,0,---
30185,11028278,4661,4.93,0.7448,9.093,0.07200000000000001,23767.98,1.511,0.7777,0,---
30186,11028319,4986,4.35,0.8306,31.561999999999998,0.6729999999999999,4470.14,0.7070000000000001,0.4261,0,---
30187,11028853,5259,4.56,0.9013,18.439,0.01,9257.5,1.331,0.6597,0,---
30188,11028868,4788,4.51,0.7788,23.151999999999997,0.371,2736.45,0.499,0.3026,0,---
30189,11028885,5131,4.46,0.8682,10.458,0.027000000000000003,16655.09,1.445,0.7403,0,---
30190,11029066,5078,4.31,0.8545,18.156,0.168,14039.87,1.104,0.6552,0,---
30191,11029161,5198,4.13,0.8855,52.019,1.025,4402.04,0.56,0.2598,0,---
30192,11029378,5782,4.53,1.0425,10.754000000000001,0.018000000000000002,18155.34,1.198,0.6805,0,---
30193,11029516,5641,4.49,1.003,21.139,0.82,338.82,0.349,0.2789,0,---
30194,11029523,5242,4.56,0.8969,46.83,2.8360000000000003,481.52,0.5760000000000001,0.2804,0,---
30195,11029578,4468,4.53,0.6913,27.985,0.588,1667.26,0.625,0.4101,0,---
30196,11029626,5156,4.42,0.8746,8.479,0.201,8359.43,0.7929999999999999,0.4415,0,---
30197,11029751,6227,4.31,1.1796,22.64,0.8590000000000001,610.65,0.5539999999999999,0.3001,0,---
30198,11029754,4813,4.27,0.7854,13.762,0.05,10498.64,1.114,0.6112,0,---
30199,11029810,5862,4.42,1.0657,2.912,0.005,6944.6,1.475,0.7482,0,---
30200,11029842,5280,4.49,0.9068,25.741,0.684,1536.79,0.40299999999999997,0.2947,0,---
30201,11030170,5510,4.61,0.9674,14.927999999999999,0.018000000000000002,22337.97,1.5030000000000001,0.6976,0,---
30202,11030535,5106,4.58,0.8617,13.332,0.064,9749.92,1.058,0.591,0,---
30203,11031319,6029,4.4,1.1159,3.2260000000000004,0.021,27373.31,1.672,0.7765,0,---
30204,11031325,5940,4.68,1.0888,12.565999999999999,0.207,1160.5,0.485,0.3669,0,---
30205,11031594,5880,4.37,1.071,17.849,0.537,6480.04,0.772,0.4774,0,---
30206,11031912,5142,4.38,0.871,17.967,0.065,21753.28,1.167,0.6537,0,---
30207,11032289,4826,4.49,0.7888,10.85,0.011000000000000001,9801.69,1.225,0.6458,0,---
30208,11032452,6086,4.48,1.1338,13.127,0.609,2736.51,0.855,0.5147,0,---
30209,11032457,5848,4.65,1.0616,13.841,0.483,3540.55,0.652,0.4684,0,---
30210,11032639,5378,4.85,0.9324,7.468999999999999,0.054000000000000006,14289.44,1.464,0.7644,0,---
30211,11032988,5744,4.42,1.0317,17.865,0.272,6806.85,1.0,0.5698,0,---
30212,11033086,5110,4.53,0.8627,10.343,0.249,5629.36,1.218,0.6488,0,---
30213,11033193,5264,4.55,0.9026,22.885,0.21,6428.84,0.945,0.5563,0,---
30214,11033253,5506,4.25,0.9663,46.681999999999995,0.8220000000000001,18313.38,1.064,0.5061,0,---
30215,11033259,5572,4.73,0.9841,7.43,0.032,14722.23,1.369,0.7385,0,---
30216,11033434,5857,4.56,1.0642,10.537,0.271,3497.6,0.904,0.5767,0,---
30217,11033504,4932,4.13,0.8166,8.597000000000001,0.025,19293.07,1.399,0.7172,0,---
30218,11033667,5880,4.5,1.071,25.250999999999998,0.273,1196.03,0.563,0.3262,0,---
30219,11033687,5958,4.41,1.0942,12.472000000000001,0.172,3322.12,0.7829999999999999,0.5223,0,---
30220,11033729,5249,4.75,0.8987,10.193,0.015,20212.29,1.3,0.7041,0,---
30221,11033923,5809,4.6,1.0503,18.549,0.462,5381.88,0.628,0.4193,0,---
30222,11034198,6039,4.62,1.119,11.675,0.006999999999999999,9542.02,1.036,0.5974,0,---
30223,11036322,6228,4.49,1.1799,2.217,0.005,3257.1,1.1079999999999999,0.64,0,---
30224,11036749,5729,4.49,1.0275,5.434,0.008,20515.65,1.47,0.7695,0,---
30225,11036930,5709,4.54,1.0219,18.922,0.758,2589.34,0.647,0.4408,0,---
30226,11036966,5959,4.17,1.0945,6.143,0.075,7400.54,0.41200000000000003,0.2698,0,SM2
30227,11037223,6387,4.32,1.2349,4.6339999999999995,0.068,1970.05,0.557,0.4301,0,---
30228,11037320,5482,4.72,0.9599,14.935,0.044000000000000004,15437.36,1.288,0.6738,0,---
30229,11037499,4929,4.35,0.8158,28.474,4.792,2204.09,0.473,0.3293,0,---
30230,11037618,5927,4.27,1.0849,19.669,0.532,1277.15,0.544,0.3459,0,---
30231,11037686,5098,4.61,0.8596,12.802999999999999,0.043,17384.47,1.177,0.6494,0,---
30232,11037707,5175,4.47,0.8795,19.102,0.055999999999999994,13708.41,1.2690000000000001,0.649,0,---
30233,11037787,6480,4.37,1.2688,1.499,0.006999999999999999,3782.63,1.081,0.6632,0,---
30234,11038110,5351,4.58,0.9253,13.571,0.09300000000000001,14109.49,1.242,0.6948,0,---
30235,11038223,5000,4.45,0.8343,23.141,4.021,5382.9,0.534,0.3375,0,---
30236,11038284,5188,4.64,0.8829,19.889,0.053,7070.66,0.7120000000000001,0.4533,0,---
30237,11038441,5224,4.55,0.8922,14.134,0.557,2120.73,0.5760000000000001,0.3391,0,---
30238,11042693,5410,4.74,0.9408,20.469,0.479,5963.8,0.836,0.5393,0,---
30239,11043009,5614,4.56,0.9956,7.521,0.017,14769.26,1.3719999999999999,0.7444,0,---
30240,11043070,5690,4.34,1.0166,10.377,0.153,4958.18,0.868,0.5376,0,---
30241,11043281,5681,4.23,1.0141,12.708,0.085,6306.77,1.148,0.6582,0,---
30242,11043943,5366,4.91,0.9292,21.29,0.14400000000000002,5063.3,1.006,0.579,0,---
30243,11043953,5630,4.49,1.0,12.806,0.466,4591.64,1.054,0.6454,0,---
30244,11043999,5501,4.6,0.965,19.426,0.064,5148.56,0.856,0.5419,0,---
30245,11044124,5650,4.54,1.0055,11.104000000000001,0.062,13291.69,1.506,0.7211,0,---
30246,11044351,6220,3.83,1.1772,6.683,0.012,2499.46,1.055,0.6292,0,---
30247,11044385,5307,4.64,0.9138,26.308000000000003,5.2829999999999995,5744.25,0.5,0.3621,0,---
30248,11044476,5801,4.52,1.048,18.430999999999997,0.297,3285.41,0.34299999999999997,0.2698,0,---
30249,11045073,5922,4.22,1.0834,18.807000000000002,0.313,1128.7,0.415,0.2806,0,---
30250,11045102,5346,4.54,0.924,7.046,0.04,22820.83,1.237,0.6545,0,---
30251,11045181,5876,4.38,1.0698,15.989,2.0140000000000002,3348.98,0.569,0.4083,0,---
30252,11045421,5962,4.56,1.0954,13.665999999999999,0.11199999999999999,1767.78,0.312,0.2559,0,---
30253,11045447,5509,4.6,0.9671,19.35,0.32,8360.74,0.763,0.5136,0,---
30254,11045800,5881,4.35,1.0713,24.92,0.6579999999999999,1547.49,0.5329999999999999,0.3114,0,---
30255,11045842,5573,4.45,0.9844,14.508,0.027999999999999997,6565.99,1.07,0.6359,0,---
30256,11045856,5695,4.49,1.018,17.154,0.047,12196.12,0.9209999999999999,0.5579999999999999,0,---
30257,11046007,4874,4.57,0.8014,32.111,4.874,5143.17,0.442,0.3235,0,---
30258,11046341,5410,4.38,0.9408,16.335,0.023,17325.52,1.31,0.6693,0,---
30259,11046820,4563,4.6,0.718,28.129,0.204,5448.64,0.61,0.4058,0,---
30260,11046870,6088,4.59,1.1344,10.327,0.067,2156.73,0.506,0.3893,0,---
30261,11046932,5122,4.28,0.8658,16.349,0.04,16394.02,1.2590000000000001,0.6779999999999999,0,---
30262,11046989,4752,4.54,0.7692,39.325,1.715,5285.26,0.584,0.3309,0,---
30263,11047112,5083,4.39,0.8557,26.768,0.65,3399.67,0.429,0.2919,0,---
30264,11067759,4838,4.5,0.792,22.644000000000002,0.204,4936.99,0.73,0.4592,0,---
30265,11067986,5658,4.86,1.0077,14.972999999999999,0.184,3687.98,0.754,0.5104,0,---
